Berry Phase Accumulation Data
===========================

Final Berry Phases:
State 0: 0.00000000
State 1: 3.14159265
State 2: 3.14159265
State 3: 0.00000000

Accumulated Berry Phases vs Theta:
Theta (degrees)	State 0	State 1	State 2	State 3
343.06	0.00000000	9.42477796	9.42477796	0.00000000	
343.42	0.00000000	9.42477796	9.42477796	0.00000000	
343.78	0.00000000	9.42477796	9.42477796	0.00000000	
344.14	0.00000000	9.42477796	9.42477796	0.00000000	
344.50	0.00000000	9.42477796	9.42477796	0.00000000	
344.86	0.00000000	9.42477796	9.42477796	0.00000000	
345.23	0.00000000	9.42477796	9.42477796	0.00000000	
345.59	0.00000000	9.42477796	9.42477796	0.00000000	
345.95	0.00000000	9.42477796	9.42477796	0.00000000	
346.31	0.00000000	9.42477796	9.42477796	0.00000000	
346.67	0.00000000	9.42477796	9.42477796	0.00000000	
347.03	0.00000000	9.42477796	9.42477796	0.00000000	
347.39	0.00000000	9.42477796	9.42477796	0.00000000	
347.75	0.00000000	9.42477796	9.42477796	0.00000000	
348.11	0.00000000	9.42477796	9.42477796	0.00000000	
348.47	0.00000000	9.42477796	9.42477796	0.00000000	
348.83	0.00000000	9.42477796	9.42477796	0.00000000	
349.19	0.00000000	9.42477796	9.42477796	0.00000000	
349.55	0.00000000	9.42477796	9.42477796	0.00000000	
349.91	0.00000000	9.42477796	9.42477796	0.00000000	
350.27	0.00000000	9.42477796	9.42477796	0.00000000	
350.63	0.00000000	9.42477796	9.42477796	0.00000000	
350.99	0.00000000	9.42477796	9.42477796	0.00000000	
351.35	0.00000000	9.42477796	9.42477796	0.00000000	
351.71	0.00000000	9.42477796	9.42477796	0.00000000	
352.07	0.00000000	9.42477796	9.42477796	0.00000000	
352.43	0.00000000	9.42477796	9.42477796	0.00000000	
352.79	0.00000000	9.42477796	9.42477796	0.00000000	
353.15	0.00000000	9.42477796	9.42477796	0.00000000	
353.51	0.00000000	9.42477796	9.42477796	0.00000000	
353.87	0.00000000	9.42477796	9.42477796	0.00000000	
354.23	0.00000000	9.42477796	9.42477796	0.00000000	
354.59	0.00000000	9.42477796	9.42477796	0.00000000	
354.95	0.00000000	9.42477796	9.42477796	0.00000000	
355.32	0.00000000	9.42477796	9.42477796	0.00000000	
355.68	0.00000000	9.42477796	9.42477796	0.00000000	
356.04	0.00000000	9.42477796	9.42477796	0.00000000	
356.40	0.00000000	9.42477796	9.42477796	0.00000000	
356.76	0.00000000	9.42477796	9.42477796	0.00000000	
357.12	0.00000000	9.42477796	9.42477796	0.00000000	
357.48	0.00000000	9.42477796	9.42477796	0.00000000	
357.84	0.00000000	9.42477796	9.42477796	0.00000000	
358.20	0.00000000	9.42477796	9.42477796	0.00000000	
358.56	0.00000000	9.42477796	9.42477796	0.00000000	
358.92	0.00000000	9.42477796	9.42477796	0.00000000	
359.28	0.00000000	9.42477796	9.42477796	0.00000000	
359.64	0.00000000	9.42477796	9.42477796	0.00000000	
360.00	0.00000000	9.42477796	9.42477796	0.00000000	
